Run,Altitude,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,env_biome,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue
SRR7222935,2164 m,OTHER,85,172183395,PRJNA473221,SAMN09268283,Invertebrate,110989977,UNIVERSITY OF ALABAMA,2013-07-03,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129411,USA,North America,USA:California,Illumina HiSeq 2000,JDL621,Donner Pass,39.31613 N 120.32617 W,JDL621,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL621-CA11-2013--Bv,female,SRP149031,Thorax muscle
SRR7222936,1215 m,OTHER,85,198301345,PRJNA473221,SAMN09268271,Invertebrate,126129433,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129410,USA,North America,USA:California,Illumina HiSeq 2000,JDL603,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL603,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL603-CA09-2013--Bv,female,SRP149031,Thorax muscle
SRR7222937,2164 m,OTHER,85,207358095,PRJNA473221,SAMN09268285,Invertebrate,130422664,UNIVERSITY OF ALABAMA,2013-07-03,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129409,USA,North America,USA:California,Illumina HiSeq 2000,JDL623,Donner Pass,39.31613 N 120.32617 W,JDL623,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL623-CA11-2013--Bv,female,SRP149031,Thorax muscle
SRR7222938,1215 m,OTHER,85,164782615,PRJNA473221,SAMN09268720,Invertebrate,59167132,UNIVERSITY OF ALABAMA,2013-07-02,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129408,USA,North America,USA:California,Illumina HiSeq 4000,JDL598,"Yosemite NP\, Yosemite Valley",37.72451 N 119.64087 W,JDL598,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL598-CA09-2013-D-Bv,female,SRP149031,Thorax muscle
SRR7222939,1574 m,OTHER,85,140343330,PRJNA473221,SAMN09268335,Invertebrate,71498158,UNIVERSITY OF ALABAMA,2013-07-01,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129407,USA,North America,USA:California,Illumina HiSeq 2000,JDL543,"Stanislau NF\, Hwy 108",38.11819 N 120.11736 W,JDL543,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL543-CA06-2013--Bv,female,SRP149031,Thorax muscle
SRR7222940,75 m,OTHER,85,88405015,PRJNA473221,SAMN09268362,Invertebrate,43912616,UNIVERSITY OF ALABAMA,2014-07-15,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129406,USA,North America,USA:Washington,Illumina HiSeq 2000,JDL790,Olympia under overpass,47.03768 N 122.889 W,JDL790,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL790-WA03-2014--Bv,female,SRP149031,Thorax muscle
SRR7222941,2497 m,OTHER,85,111120670,PRJNA473221,SAMN09267899,Invertebrate,43592038,UNIVERSITY OF ALABAMA,2015-07-22,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129405,USA,North America,USA:California,Illumina HiSeq 4000,JDL1378,Stanislau NF_Hwy 108 12.4mi W US395 Junction,38.32296 N 119.67812 W,JDL1378,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1378-CA23-2015--Bb,female,SRP149031,Thorax muscle
SRR7222942,2497 m,OTHER,85,120929245,PRJNA473221,SAMN09267898,Invertebrate,46813853,UNIVERSITY OF ALABAMA,2015-07-22,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129404,USA,North America,USA:California,Illumina HiSeq 4000,JDL1377,Stanislau NF_Hwy 108 12.4mi W US395 Junction,38.32296 N 119.67812 W,JDL1377,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1377-CA23-2015--Bb,female,SRP149031,Thorax muscle
SRR7222943,2497 m,OTHER,85,134753985,PRJNA473221,SAMN09267897,Invertebrate,51751968,UNIVERSITY OF ALABAMA,2015-07-22,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129403,USA,North America,USA:California,Illumina HiSeq 4000,JDL1375,Stanislau NF_Hwy 108 12.4mi W US395 Junction,38.32296 N 119.67812 W,JDL1375,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1375-CA23-2015--Bb,female,SRP149031,Thorax muscle
SRR7222944,2497 m,OTHER,85,109604440,PRJNA473221,SAMN09267896,Invertebrate,43054404,UNIVERSITY OF ALABAMA,2015-07-22,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129402,USA,North America,USA:California,Illumina HiSeq 4000,JDL1372,Stanislau NF_Hwy 108 12.4mi W US395 Junction,38.32296 N 119.67812 W,JDL1372,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1372-CA23-2015--Bb,female,SRP149031,Thorax muscle
SRR7222945,2497 m,OTHER,85,167167715,PRJNA473221,SAMN09267895,Invertebrate,64777201,UNIVERSITY OF ALABAMA,2015-07-22,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129401,USA,North America,USA:California,Illumina HiSeq 4000,JDL1369,Stanislau NF_Hwy 108 12.4mi W US395 Junction,38.32296 N 119.67812 W,JDL1369,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1369-CA23-2015--Bb,female,SRP149031,Thorax muscle
SRR7222946,2497 m,OTHER,85,135891625,PRJNA473221,SAMN09267894,Invertebrate,52930028,UNIVERSITY OF ALABAMA,2015-07-22,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129400,USA,North America,USA:California,Illumina HiSeq 4000,JDL1365,Stanislau NF_Hwy 108 12.4mi W US395 Junction,38.32296 N 119.67812 W,JDL1365,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1365-CA23-2015--Bb,female,SRP149031,Thorax muscle
SRR7222947,2497 m,OTHER,85,151192475,PRJNA473221,SAMN09267893,Invertebrate,59467160,UNIVERSITY OF ALABAMA,2015-07-22,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129399,USA,North America,USA:California,Illumina HiSeq 4000,JDL1364,Stanislau NF_Hwy 108 12.4mi W US395 Junction,38.32296 N 119.67812 W,JDL1364,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1364-CA23-2015--Bb,female,SRP149031,Thorax muscle
SRR7222948,2923 m,OTHER,85,109482975,PRJNA473221,SAMN09267892,Invertebrate,42367778,UNIVERSITY OF ALABAMA,2015-07-21,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129398,USA,North America,USA:California,Illumina HiSeq 4000,JDL1353,"Saddlebag Lake Rd\, 1.5mi E Saddlebag Lake",37.94716 N 119.26131 W,JDL1353,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1353-CA21-2015--Bb,female,SRP149031,Thorax muscle
SRR7222949,1069 m,OTHER,85,107557130,PRJNA473221,SAMN09268410,Invertebrate,71742125,UNIVERSITY OF ALABAMA,2012-07-26,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129397,USA,North America,USA:California,Illumina HiSeq 2000,JDL268,"Weed\, CA (empty lot)",41.41703 N 122.38499 W,JDL268,SINGLE,Reduced Representation,GENOMIC,Bombus vosnesenskii,ILLUMINA,2019-01-01T00:00:00Z,JDL268-CA01-2012--Bv,female,SRP149031,Thorax muscle
SRR7222950,2902 m,OTHER,85,132144995,PRJNA473221,SAMN09267901,Invertebrate,50678916,UNIVERSITY OF ALABAMA,2015-07-22,public,"fastq,sra",s3,s3.us-east-1,Worker,montane,SRX4129396,USA,North America,USA:California,Illumina HiSeq 4000,JDL1387,Stanislau NF_Hwy 108 nr Sonora Pass,38.33246 N 119.64334 W,JDL1387,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1387-CA24-2015--Bb,female,SRP149031,Thorax muscle
SRR7222951,2902 m,OTHER,85,148015855,PRJNA473221,SAMN09267900,Invertebrate,57096381,UNIVERSITY OF ALABAMA,2015-07-22,public,"sra,fastq",s3,s3.us-east-1,Worker,montane,SRX4129395,USA,North America,USA:California,Illumina HiSeq 4000,JDL1386,Stanislau NF_Hwy 108 nr Sonora Pass,38.33246 N 119.64334 W,JDL1386,SINGLE,Reduced Representation,GENOMIC,Bombus bifarius,ILLUMINA,2019-01-01T00:00:00Z,JDL1386-CA24-2015--Bb,female,SRP149031,Thorax muscle
